custid,dropperc,KPI_DeviceSat,mins,consecmonths,income,KPI_NetworkQual,dataperc,long,age,datause,bill,calls,education,servcalls,dataplan,kids,churn_Y
796539,0.0196850393700787,0.0199952696216916,508,33,83.8,0.736806298,0.419921875,26,49,860,114.51,99,12,0,2048,1,0
459404,0.0267639902676399,0.0229256584718204,411,21,68.8,0.55568636,0.22021484375,22,56,451,127.92,64,13,0,2048,1,0
58525,0.0142566191446029,0.00987403828583957,491,30,96.5,0.504101766,0.455078125,25,47,932,195.7,52,11,0,2048,2,0
586905,0.0192307692307692,0.0221661529790263,520,25,58.1,0.771366181,0.222819010416667,27,38,1369,78.58,16,10,0,6144,3,0
597819,0.0238726790450928,0.0122959431275238,377,38,41.9,0.180675803,0.4462890625,34,35,914,94.55,71,8,0,2048,2,0
854173,0.0169491525423729,0.0303598085384115,590,38,51.9,0.83990507,0.08935546875,32,29,366,184.91,103,8,0,4096,2,0
888881,0.0238663484486874,0.0220546737562669,419,18,93.9,0.771366181,0.0966796875,21,37,396,145.18,69,4,0,4096,0,0
577988,0.0206766917293233,0.0192368616465586,532,43,55.6,0.206129064,0.7900390625,34,41,1618,69.07,98,9,0,2048,1,0
632587,0.0112179487179487,0.0240304476542146,624,26,95.4,0.518515331,0.003173828125,34,49,13,159.3,77,9,0,4096,0,0
584788,0.0073260073260073295,0.0162945602033423,546,24,61.9,0.6793432159999999,0.7060546875,28,52,1446,71.25,85,8,0,2048,2,0
910747,0.0196936542669584,0.0165041732544853,457,11,85.9,0.180675803,0.289306640625,25,36,1185,68.17,35,11,0,4096,1,0
676132,0.0251889168765743,0.0200809660779182,397,22,106.3,0.469283276,0.328125,20,27,1344,96.09,64,13,0,4096,1,0
62249,0.0366666666666667,0.0122830321296028,300,27,68.7,0.716983294,0.20654296875,15,56,423,64.25,57,9,0,2048,1,0
387770,0.0242424242424242,0.0189668999363518,495,21,20.0,0.504101766,0.59912109375,27,54,1227,74.82,49,11,0,2048,0,0
483923,0.0292207792207792,0.0216352913988908,308,26,59.7,0.206129064,0.5234375,15,52,1072,83.14,53,9,0,2048,1,0
808483,0.0220385674931129,0.0199679314023387,363,18,79.0,0.563376754,0.0,26,39,0,107.9,83,8,0,4096,0,0
506630,0.0246305418719212,0.0191279891118364,406,28,61.8,0.504101766,0.13525390625,21,37,831,144.96,77,13,0,6144,1,0
142550,0.011965811965812,0.0205730304026712,585,33,57.4,0.480705402,0.2958984375,33,40,606,106.81,95,12,0,2048,1,0
215753,0.0204841713221601,0.0183425345457285,537,34,105.2,0.655300173,0.205403645833333,27,30,1262,94.56,105,8,0,6144,1,0
335189,0.0140350877192982,0.0214936474314938,570,40,87.9,0.578274481,0.42041015625,28,44,1722,94.96,87,9,0,4096,0,0
361700,0.0147299509001637,0.0198629083459676,611,36,71.6,0.6581196579999999,0.07763671875,32,36,477,91.07,71,9,0,6144,0,0
872987,0.0238532110091743,0.0271439243278827,545,32,78.4,0.303557093,0.0849609375,32,40,348,38.19,87,10,0,4096,0,0
187570,0.0273684210526316,0.0194806506606433,475,18,39.1,0.549088394,0.285888671875,26,51,1171,67.18,33,12,0,4096,1,0
704872,0.0252873563218391,0.0112284180553143,435,38,69.4,0.578274481,0.20361328125,29,39,1251,84.48,90,7,0,6144,0,0
950793,0.0181086519114688,0.0188536805624365,497,18,47.2,0.67244134,0.23095703125,31,53,946,83.11,60,9,0,4096,1,0
909147,0.0139275766016713,0.0166519676639492,718,36,59.6,0.570390095,0.151204427083333,38,20,929,108.71,88,6,0,6144,2,0
892814,0.0125223613595707,0.0152339571255908,559,28,84.0,0.83990507,0.01171875,35,51,48,135.99,109,8,0,4096,1,0
105677,0.0169811320754717,0.0157477918244802,530,35,50.8,0.303557093,0.336100260416667,26,38,2065,131.32,82,8,0,6144,2,0
467235,0.023094688221709,0.0219115299408235,433,35,46.1,0.7603546409999999,0.0699869791666667,27,42,430,77.55,63,11,0,6144,1,0
715291,0.0198300283286119,0.009006758044770241,353,36,77.8,0.376320628,0.58251953125,18,51,1193,95.99,80,11,0,2048,0,0
871712,0.0232558139534884,0.0198340168662447,473,26,60.7,0.631074633,0.115234375,33,42,472,92.22,68,14,0,4096,1,0
278,0.031700288184438,0.0183844780203956,347,26,82.9,0.457870484,0.0,19,53,0,52.51,27,10,0,2048,2,0
125848,0.0130151843817787,0.0146633946094629,461,23,85.8,0.718890458,0.195475260416667,26,56,1201,76.78,115,10,0,6144,2,0
628364,0.0176848874598071,0.0258628357788087,622,15,55.6,0.57554101,0.132568359375,32,32,543,141.39,19,10,0,4096,0,0
115873,0.0229276895943563,0.0189042906581793,567,34,46.4,0.457870484,0.0,31,51,0,161.87,78,11,0,6144,0,0
166766,0.0225563909774436,0.0181508488870359,665,35,90.5,0.457870484,0.2724609375,38,30,558,108.96,60,9,0,2048,1,0
836964,0.0170940170940171,0.0163582344080613,585,34,41.7,0.649688725,0.30810546875,30,37,1262,99.91,74,7,0,4096,1,0
385653,0.0122511485451761,0.0151339372847706,653,24,72.9,0.68596116,0.0,38,49,0,150.13,76,8,0,2048,2,0
266389,0.0138888888888889,0.0218481899688904,648,19,80.6,0.740149873,0.399169921875,44,34,1635,93.63,77,13,0,4096,0,0
594223,0.0161812297734628,0.0213065072189548,618,34,82.8,0.316290503,0.3427734375,33,41,702,99.8,55,7,0,2048,1,0
973714,0.0204081632653061,0.0126766142046703,441,12,76.6,0.600171687,0.241861979166667,24,46,1486,116.75,93,8,0,6144,0,0
523178,0.027431421446384,0.0222107748896763,401,29,40.1,0.7251544259999999,0.26123046875,22,47,1605,151.63,86,7,0,6144,3,0
752209,0.0285087719298246,0.017738889647617,456,36,85.3,0.713182599,0.2138671875,28,22,876,15.47,76,10,0,4096,1,1
981090,0.0205949656750572,0.0165705564581059,437,44,76.9,0.7603546409999999,0.1201171875,23,37,492,135.95,102,10,0,4096,1,0
930285,0.0136798905608755,0.0172951829373892,731,31,62.8,0.206129064,0.137532552083333,42,33,845,102.28,61,11,0,6144,1,0
240778,0.013953488372093002,0.02180303741623,430,35,44.8,0.600171687,0.147135416666667,26,46,904,158.44,70,12,0,6144,0,0
242717,0.0145867098865478,0.0168952303952591,617,28,86.6,0.72642769,0.147298177083333,41,46,905,74.1,69,13,0,6144,2,0
104311,0.016260162601626,0.00880663833213657,492,33,62.0,0.833305717,0.17724609375,25,19,726,57.03,54,11,0,4096,0,0
675470,0.0235294117647059,0.0248609148909576,510,22,124.4,0.467185722,0.51611328125,26,47,1057,94.76,50,10,0,2048,3,0
873006,0.0271844660194175,0.019588821617316003,515,27,80.2,0.465253994,0.09326171875,26,45,573,101.49,53,8,0,6144,1,0
718124,0.0282051282051282,0.0076029176096973,390,29,92.6,0.666486778,0.427734375,21,47,876,124.54,35,8,0,2048,1,0
15877,0.0156794425087108,0.0126760247951905,574,29,50.1,0.624139796,0.7646484375,30,41,1566,175.77,59,7,0,2048,3,0
826132,0.0198412698412698,0.0159576660985162,504,26,77.0,0.6762420640000001,0.143391927083333,26,36,881,133.01,81,9,0,6144,2,0
406769,0.0160183066361556,0.00953465362539739,437,1,59.0,0.792060408,0.0,29,38,0,142.99,59,10,0,2048,0,0
860881,0.0237388724035608,0.0197975133751916,337,22,87.9,0.7603546409999999,0.52099609375,17,32,1067,122.83,72,11,0,2048,2,0
951016,0.0101522842639594,0.0188447975778017,591,33,77.8,0.55568636,0.07568359375,31,27,465,113.68,89,8,0,6144,0,0
966092,0.0210772833723653,0.0123149480103968,427,22,72.2,0.649688725,0.169189453125,24,44,693,167.66,43,10,0,4096,2,0
836841,0.0175131348511384,0.0243959625418932,571,31,78.0,0.71239533,0.2666015625,28,42,546,116.54,35,14,0,2048,0,0
605059,0.0127931769722814,0.0207049287299248,469,27,75.3,0.7251544259999999,0.21630859375,30,68,886,153.37,54,9,0,4096,2,0
175115,0.0221238938053097,0.0181276773656639,452,31,70.8,0.4789915970000001,0.09619140625,25,36,591,114.46,51,10,0,6144,3,0
508494,0.0132075471698113,0.0130854508623838,530,39,47.2,0.7603546409999999,0.314453125,61,39,1932,121.29,97,11,0,6144,2,0
607562,0.0248306997742664,0.0144429652062624,443,42,75.4,0.739349272,0.4052734375,25,36,830,80.85,64,8,0,2048,1,0
639466,0.0199203187250996,0.0241059894721206,502,37,78.0,0.659160634,0.14404296875,27,45,295,127.18,51,8,0,2048,5,0
880605,0.0262172284644195,0.00859153742879205,267,20,73.9,0.493775228,0.235514322916667,15,29,1447,111.16,49,9,0,6144,1,0
731870,0.0318021201413428,0.0249902879960236,283,30,64.3,0.676293785,0.0608723958333333,14,46,374,67.8,115,9,0,6144,2,0
373069,0.0209643605870021,0.0201655788748758,477,21,85.3,0.692426419,0.132975260416667,26,28,817,114.46,45,13,0,6144,2,0
539395,0.0202578268876611,0.0154221764242015,543,42,71.3,0.457870484,0.1806640625,30,33,1110,107.4,40,9,0,6144,1,0
830033,0.0183823529411765,0.0210705651472318,544,20,53.7,0.42586013,0.25341796875,30,38,519,157.36,68,10,0,2048,0,0
148999,0.012396694214876,0.00861229538575068,484,32,72.3,0.504723331,0.142252604166667,24,22,874,111.26,33,7,0,6144,2,0
599116,0.0186567164179104,0.0178375147259188,536,34,56.6,0.669523864,0.27099609375,27,50,555,97.32,73,10,0,2048,1,0
845325,0.0163934426229508,0.008781373891877959,549,36,126.9,0.480935685,0.199951171875,28,36,819,70.37,102,9,0,4096,2,0
661530,0.0169230769230769,0.0233001426985352,650,19,56.4,0.206129064,0.298828125,35,27,612,145.0,118,12,0,2048,2,0
801124,0.0296495956873315,0.0156598732907652,371,24,106.2,0.666486778,0.5517578125,21,43,1130,96.87,62,11,0,2048,2,0
165761,0.0303030303030303,0.0175827275894809,462,26,61.9,0.718890458,0.5244140625,25,31,1074,116.54,82,11,0,2048,4,1
772643,0.0238095238095238,0.0181911012782727,462,46,86.4,0.630777366,0.27848307291666696,25,40,1711,105.35,56,10,0,6144,3,0
922963,0.0149892933618844,0.00834699286068075,467,25,46.4,0.67244134,0.12890625,33,25,264,111.73,58,10,0,2048,1,0
596228,0.0202839756592292,0.0148746673140016,493,24,77.0,0.624139796,0.201497395833333,25,45,1238,132.32,49,9,0,6144,0,0
946759,0.0232142857142857,0.0201444940822054,560,26,49.3,0.637194809,0.0978190104166667,29,56,601,93.44,63,13,0,6144,0,0
607228,0.018000000000000002,0.0118460603044644,500,42,44.2,0.7140736990000001,0.380859375,26,33,780,139.33,61,8,0,2048,1,0
697662,0.0170777988614801,0.0152131396451026,527,17,64.4,0.7292331459999999,0.32470703125,29,32,1995,133.7,63,13,0,6144,1,0
579262,0.052863436123348,0.0190382371470696,227,28,49.8,0.55568636,0.64990234375,12,33,1331,153.33,42,11,0,2048,0,1
821895,0.0168453292496172,0.0204523361881673,653,26,100.3,0.494816793,0.22412109375,38,40,459,88.75,87,9,0,2048,1,0
45560,0.0457746478873239,0.0181153376514723,284,29,68.5,0.600171687,0.3232421875,17,33,1324,96.63,47,12,0,4096,0,1
282091,0.0206185567010309,0.0209221195685165,485,36,94.4,0.637437199,0.45166015625,30,35,1850,96.83,97,8,0,4096,3,0
545592,0.0168634064080944,0.0240547136105297,593,24,99.8,0.764495202,0.170735677083333,32,36,1049,104.29,35,8,0,6144,0,0
568698,0.0113452188006483,0.0113311745092372,617,39,51.4,0.740975301,0.3818359375,34,52,1564,86.73,61,12,0,4096,1,0
986317,0.0184049079754601,0.00958594839057993,489,18,29.3,0.596008496,0.15478515625,27,25,951,101.69,77,14,0,6144,4,0
142027,0.0130505709624796,0.0190027170002152,613,17,65.3,0.83990507,0.3125,32,34,640,49.51,67,8,0,2048,0,0
620933,0.0275229357798165,0.0212394515774024,327,27,60.8,0.303557093,0.0,20,59,0,113.59,50,9,0,4096,3,0
830792,0.0117845117845118,0.0118721469721448,594,30,94.2,0.5587315279999999,0.3896484375,31,49,798,122.26,59,10,0,2048,2,0
347421,0.021551724137931,0.0140011694510775,464,28,50.2,0.676293785,0.033203125,25,30,204,91.67,78,7,0,6144,1,0
947222,0.0194690265486726,0.0254003716071446,565,29,38.0,0.477337418,0.03759765625,32,59,231,93.9,78,9,0,6144,2,0
12005,0.0160714285714286,0.0110941531312806,560,23,65.2,0.8077399609999999,0.37353515625,29,51,1530,75.26,67,10,0,4096,1,0
864756,0.0233812949640288,0.0105732356761401,556,24,66.8,0.67244134,0.6611328125,41,32,1354,68.26,46,5,0,2048,1,0
793492,0.0200573065902579,0.0206672338604656,349,23,96.5,0.688403005,0.041015625,18,37,84,73.44,61,10,0,2048,1,0
524921,0.0177304964539007,0.0160245559709713,564,37,84.1,0.5587315279999999,0.0589192708333333,36,37,362,98.42,63,10,0,6144,1,0
565582,0.0267489711934156,0.0210161937363852,486,23,94.2,0.518515331,0.1171875,27,40,480,126.4,61,8,0,4096,0,0
586443,0.0305164319248826,0.0100220629279392,426,28,56.9,0.6762420640000001,0.140625,24,28,864,159.7,90,10,0,6144,0,1
79189,0.0128205128205128,0.0180542041038231,390,25,76.3,0.782987398,0.111979166666667,20,43,688,107.98,45,11,0,6144,1,0
718540,0.0141843971631206,0.024846362589468,423,36,55.0,0.57554101,0.130696614583333,21,52,803,135.79,77,11,0,6144,2,0
396630,0.0157819225251076,0.00867586725087292,697,39,58.1,0.694879192,0.46923828125,36,55,961,49.17,55,9,0,2048,0,0
939943,0.0170278637770898,0.0166402730245588,646,27,60.8,0.206129064,0.27099609375,38,24,1665,106.41,67,12,0,6144,2,0
993189,0.0170132325141777,0.0193907683801519,529,17,57.9,0.588356,0.05419921875,27,54,222,74.33,46,9,0,4096,2,0
756181,0.0232067510548523,0.0160123923264932,474,24,46.7,0.303557093,0.19189453125,30,23,393,84.51,60,9,0,2048,0,0
794903,0.0200892857142857,0.0258139287465851,448,28,76.2,0.480935685,0.268310546875,24,50,1099,149.08,103,7,0,4096,0,0
191185,0.0347593582887701,0.0156839236395282,374,19,91.1,0.755697721,0.1025390625,19,22,420,97.63,97,11,0,4096,1,0
637665,0.0199637023593466,0.0189177943454556,551,21,32.2,0.280732339,0.37109375,41,37,1520,89.98,52,11,0,4096,1,0
147541,0.0246575342465753,0.0229765003636281,365,26,106.6,0.6762420640000001,0.0,20,47,0,157.82,102,10,0,6144,2,0
523717,0.020997375328084,0.0155038455472273,381,25,55.5,0.316290503,0.27620442708333304,30,51,1697,111.42,85,9,0,6144,2,0
128234,0.0199203187250996,0.0105300243489764,502,23,61.2,0.592689247,0.0369466145833333,33,54,227,120.82,61,9,0,6144,3,0
303500,0.0109034267912773,0.0154070355408512,642,28,3.9,0.595898673,0.2587890625,33,47,1590,117.77,70,7,0,6144,3,0
649503,0.0163132137030995,0.0165640455480304,613,24,67.1,0.600171687,0.268798828125,37,57,1101,110.91,35,10,0,4096,1,0
660753,0.0138888888888889,0.0209914059469494,576,22,67.4,0.373971178,0.297607421875,30,36,1219,87.3,38,9,0,4096,0,0
389885,0.0386904761904762,0.0198355464999288,336,25,73.4,0.42586013,0.055419921875,18,42,227,108.83,90,9,0,4096,1,1
721657,0.0203045685279188,0.0101308440071855,394,17,64.5,0.769295185,0.07421875,19,47,304,97.6,99,8,0,4096,2,0
243749,0.0184210526315789,0.00809788135560423,380,31,64.8,0.518515331,0.2890625,26,43,592,104.65,90,7,0,2048,1,0
568580,0.013953488372093002,0.0174050004869448,645,24,73.7,0.206129064,0.427734375,46,47,876,113.91,57,7,0,2048,1,0
825412,0.0188976377952756,0.00772784283928264,635,15,44.1,0.677932753,0.361328125,31,55,740,125.48,70,8,0,2048,2,0
929604,0.0118811881188119,0.0142522404953172,505,40,96.2,0.180675803,0.23388671875,30,33,958,139.85,87,13,0,4096,2,0
935961,0.00904977375565611,0.0251456033391636,663,30,59.4,0.500946611,0.06689453125,33,66,411,104.54,143,11,0,6144,1,0
800600,0.0251889168765743,0.0238701016630402,397,27,80.4,0.465253994,0.14892578125,32,40,610,146.63,61,11,0,4096,2,0
714419,0.0197368421052632,0.0115366293622319,456,24,125.6,0.83990507,0.39697265625,27,34,813,147.96,77,6,0,2048,2,0
131555,0.0225409836065574,0.0209003836833554,488,23,58.3,0.690990558,0.0,29,47,0,138.37,76,12,0,2048,2,0
522940,0.0215827338129496,0.0163640882100781,417,16,79.7,0.465253994,0.0831705729166667,24,53,511,138.11,43,15,0,6144,3,0
681922,0.0227272727272727,0.0188217442439442,440,30,74.6,0.689617563,0.05126953125,29,32,210,93.12,107,8,0,4096,3,0
45734,0.0277777777777778,0.0123188258039713,324,33,84.6,0.666347695,0.24658203125,18,52,1010,95.34,79,8,0,4096,0,0
654390,0.015625,0.0161335865084497,384,33,103.7,0.7251544259999999,0.0,21,39,0,74.56,63,8,0,2048,2,0
700981,0.0305882352941176,0.0257620122971638,425,34,40.6,0.586984301,0.05419921875,22,31,333,78.19,77,9,0,6144,1,1
435161,0.0233545647558386,0.0165358239510423,471,19,75.1,0.518515331,0.193603515625,29,48,793,108.29,67,10,0,4096,2,0
722798,0.0509803921568627,0.0189106576742021,255,18,73.0,0.477337418,0.0,14,31,0,143.73,53,8,0,6144,0,0
741194,0.0274599542334096,0.0221323072458434,437,24,54.1,0.755697721,0.15087890625,23,40,309,98.52,65,10,0,2048,0,1
241857,0.0234986945169713,0.007873944250920379,383,26,62.7,0.739349272,0.47900390625,23,34,981,109.09,57,9,0,2048,1,0
691507,0.0121317157712305,0.016134226171376997,577,31,65.6,0.494816793,0.153645833333333,33,46,944,128.87,92,5,0,6144,1,0
433476,0.0159680638722555,0.0242131396451026,501,23,58.8,0.787542904,0.1171875,30,31,240,83.74,88,13,0,2048,3,0
622636,0.0306122448979592,0.0144171772734035,294,29,46.3,0.72866274,0.156982421875,20,30,643,82.38,93,6,0,4096,1,0
390638,0.0158730158730159,0.0106492786393682,504,21,101.8,0.764495202,0.28662109375,35,35,587,56.54,62,8,0,2048,2,0
219700,0.0163204747774481,0.0229701333476053,674,21,45.0,0.493775228,0.0582682291666667,35,38,358,87.43,85,9,0,6144,2,0
174588,0.0255591054313099,0.0151494535119063,313,38,82.3,0.494816793,0.191650390625,22,48,785,173.47,119,8,0,4096,2,0
168027,0.0171428571428571,0.0144893039994971,525,29,86.6,0.678190805,0.50830078125,27,54,1041,94.62,61,5,0,2048,1,0
414298,0.0161290322580645,0.0222226678669496,558,23,55.6,0.57554101,0.22265625,31,23,912,156.59,43,7,0,4096,1,0
374990,0.0227272727272727,0.00984648065241575,440,37,76.0,0.518515331,0.0289713541666667,28,56,178,103.54,50,8,0,6144,0,0
290662,0.0198237885462555,0.011962294014239,454,17,71.5,0.596008496,0.0,24,40,0,115.15,35,6,0,4096,0,0
340562,0.026,0.007777467089468771,500,19,62.9,0.694879192,0.157063802083333,25,56,965,151.04,76,8,0,6144,1,0
352544,0.0176600441501104,0.0174399076812145,453,25,40.2,0.7603546409999999,0.129638671875,26,35,531,93.91,58,12,0,4096,0,0
55128,0.0272108843537415,0.0111123923264932,441,35,58.7,0.68596116,0.0,29,48,0,112.24,47,10,0,6144,3,0
212056,0.0153508771929825,0.016855645281141,456,21,104.9,0.83990507,0.15283203125,28,50,626,93.48,38,9,0,4096,2,0
920578,0.0191637630662021,0.0162883655955189,574,22,101.6,0.696959938,0.27294921875,36,36,1118,87.96,59,14,0,4096,3,0
404623,0.0210280373831776,0.0170599495453878,428,32,114.4,0.72642769,0.20654296875,24,37,846,127.91,69,10,0,4096,3,0
923356,0.0215264187866928,0.0181061337802129,511,16,50.3,0.469283276,0.22119140625,26,22,453,80.67,74,8,0,2048,1,0
72906,0.0235294117647059,0.0135390473785556,340,15,48.6,0.713182599,0.13916015625,17,39,570,97.26,43,9,0,4096,0,0
936983,0.0172043010752688,0.0107588943363489,465,25,76.4,0.303557093,0.0250651041666667,28,37,154,113.76,52,11,0,6144,1,0
730978,0.026578073089701,0.0174546556954148,301,24,98.2,0.303557093,0.5009765625,15,57,1026,146.27,85,12,0,2048,0,0
876923,0.0160142348754448,0.0262023101435466,562,41,59.5,0.701120968,0.410888671875,31,43,1683,128.31,77,9,0,4096,1,0
953250,0.0151843817787419,0.0176055701092838,461,21,55.1,0.637437199,0.0810546875,24,29,332,98.11,90,9,0,4096,0,0
399018,0.0265060240963855,0.00766782536976541,415,28,52.6,0.764495202,0.14794921875,22,42,909,88.4,22,10,0,6144,2,0
688576,0.0235081374321881,0.0132192089986319,553,24,46.9,0.630777366,0.0,31,27,0,108.19,58,10,0,6144,4,0
168069,0.0267686424474187,0.0218510268241271,523,24,63.7,0.630570968,0.525390625,28,48,1076,126.42,64,10,0,2048,1,0
961977,0.0267489711934156,0.0209073566411656,486,17,77.1,0.698716806,0.18896484375,25,35,774,151.8,47,12,0,4096,3,0
916740,0.0213219616204691,0.0137385119729046,469,31,64.1,0.303557093,0.50634765625,28,34,1037,130.47,62,9,0,2048,2,0
476175,0.0219298245614035,0.0119731650499403,456,26,58.4,0.689617563,0.30810546875,24,44,631,131.92,41,12,0,2048,1,0
682289,0.0203665987780041,0.0118376592517639,491,18,77.0,0.714351016,0.165283203125,26,31,677,142.29,66,8,0,4096,2,0
687457,0.0212314225053079,0.00974576847356022,471,18,9.9,0.68596116,0.16357421875,31,48,335,74.32,85,12,0,2048,1,0
597477,0.0182555780933063,0.00525275392588301,493,34,86.8,0.274056334,0.1572265625,25,49,322,33.64,89,8,0,2048,0,0
646617,0.0147255689424364,0.0216493221350258,747,15,52.1,0.752001893,0.02490234375,41,47,102,83.96,71,7,0,4096,0,0
108949,0.0111111111111111,0.0187870940460933,630,18,80.2,0.71239533,0.1474609375,47,47,604,91.8,51,9,0,4096,1,0
134686,0.0310077519379845,0.0128835459443418,258,31,77.3,0.7603546409999999,0.33642578125,13,28,689,145.87,62,8,0,2048,0,0
418357,0.0167464114832536,0.0178893912155659,418,14,103.8,0.504101766,0.34326171875,22,28,703,96.64,96,10,0,2048,1,0
757284,0.0197841726618705,0.0214699888360939,556,20,103.7,0.698695136,0.174967447916667,28,31,1075,191.93,57,6,0,6144,0,0
392050,0.0237226277372263,0.00559537874619269,548,31,58.5,0.8077399609999999,0.10791015625,31,51,221,97.43,69,11,0,2048,1,0
269076,0.0133037694013304,0.0162475348430645,451,19,34.7,0.548771407,0.12744140625,25,40,261,115.65,65,9,0,2048,3,0
408855,0.0211538461538462,0.0221238213414256,520,19,72.9,0.716983294,0.27473958333333304,31,20,1688,100.95,55,13,0,6144,1,0
269669,0.0128755364806867,0.0195874794690164,466,32,45.3,0.52729759,0.45263671875,24,41,927,210.59,89,9,0,2048,1,0
380061,0.0204081632653061,0.016569798860155003,441,18,67.1,0.764495202,0.07373046875,25,38,453,110.11,44,12,0,6144,2,0
506141,0.0316622691292876,0.0175578865840948,379,45,45.3,0.476305609,0.3798828125,21,49,778,156.58,77,11,0,2048,3,0
